# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 0.9
# Delta_f0_over_b_i = 1
# rs_type = slip
# V0_over_Vs = 1.000000e-10
# df_dts = 1.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 5.000000e-01
# l_fin_over_lb = 1.000000e+03
# stop_reason = 2
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.76560691e-01,1.21675065e+00,1.53766774e-08,1.22239506e+03,1.27656069e+00
2.76569755e-01,1.21816522e+00,1.58407073e-08,1.26127353e+03,1.27656975e+00
2.76578200e-01,1.21952243e+00,1.63044717e-08,1.30018674e+03,1.27657820e+00
2.76586405e-01,1.22087965e+00,1.67873882e-08,1.34076574e+03,1.27658640e+00
2.76594371e-01,1.22223687e+00,1.72905006e-08,1.38310373e+03,1.27659437e+00
2.76602105e-01,1.22359409e+00,1.78149247e-08,1.42730050e+03,1.27660211e+00
2.76609325e-01,1.22489906e+00,1.83403657e-08,1.47164791e+03,1.27660932e+00
2.76616337e-01,1.22620402e+00,1.88877465e-08,1.51791418e+03,1.27661634e+00
2.76623144e-01,1.22750899e+00,1.94582797e-08,1.56620816e+03,1.27662314e+00
2.76629751e-01,1.22881396e+00,2.00532630e-08,1.61664647e+03,1.27662975e+00
2.76635901e-01,1.23006531e+00,2.06480505e-08,1.66714220e+03,1.27663590e+00
2.76641873e-01,1.23131666e+00,2.12679088e-08,1.71984280e+03,1.27664187e+00
2.76647669e-01,1.23256800e+00,2.19142412e-08,1.77487488e+03,1.27664767e+00
2.76653294e-01,1.23381935e+00,2.25885505e-08,1.83237425e+03,1.27665329e+00
2.76658529e-01,1.23501922e+00,2.32628834e-08,1.88996004e+03,1.27665853e+00
2.76663611e-01,1.23621909e+00,2.39659412e-08,1.95008610e+03,1.27666361e+00
2.76668543e-01,1.23741896e+00,2.46993542e-08,2.01290028e+03,1.27666854e+00
2.76673327e-01,1.23861882e+00,2.54648704e-08,2.07856134e+03,1.27667333e+00
2.76677802e-01,1.23977530e+00,2.62348409e-08,2.14470179e+03,1.27667780e+00
2.76682145e-01,1.24093178e+00,2.70381795e-08,2.21380951e+03,1.27668214e+00
2.76686357e-01,1.24208826e+00,2.78768198e-08,2.28606080e+03,1.27668636e+00
2.76690442e-01,1.24324474e+00,2.87528388e-08,2.36164526e+03,1.27669044e+00
2.76694206e-01,1.24434294e+00,2.96213415e-08,2.43669167e+03,1.27669421e+00
2.76697858e-01,1.24544114e+00,3.05276166e-08,2.51511571e+03,1.27669786e+00
2.76701401e-01,1.24653934e+00,3.14738691e-08,2.59711946e+03,1.27670140e+00
2.76704837e-01,1.24763753e+00,3.24624689e-08,2.68292042e+03,1.27670484e+00
2.76708038e-01,1.24869240e+00,3.34543001e-08,2.76912862e+03,1.27670804e+00
2.76711144e-01,1.24974726e+00,3.44899846e-08,2.85927995e+03,1.27671114e+00
