# Rupture EoM solution (Garagash 2021 / Fryer et al.)
#
# a_over_b = 1
# Delta_f0_over_b_i = 1
# rs_type = aging
# V0_over_Vs = 1.000000e-10
# df_dts = 0.000000e+00
# bar_v0_over_cs = 3.678794e-11
# V_min = 2.138
# l_ini_over_lb = 1.000000e+00
# l_fin_over_lb = 1.000000e+04
# stop_reason = 1
#
t_over_ts,l_over_lb,vr_over_cs,V_eff_over_V0,df0_over_b
2.89349704e+00,9.54758056e+01,1.22007498e-04,4.88029956e+06,1.00000000e+00
2.89349723e+00,9.57100455e+01,1.24535363e-04,4.98141414e+06,1.00000000e+00
2.89349742e+00,9.59442855e+01,1.27112516e-04,5.08450023e+06,1.00000000e+00
2.89349760e+00,9.61785254e+01,1.29739862e-04,5.18959405e+06,1.00000000e+00
2.89349778e+00,9.64132731e+01,1.32424184e-04,5.29696689e+06,1.00000000e+00
2.89349795e+00,9.66480207e+01,1.35160783e-04,5.40643084e+06,1.00000000e+00
2.89349813e+00,9.68827684e+01,1.37950619e-04,5.51802424e+06,1.00000000e+00
2.89349830e+00,9.71175161e+01,1.40794667e-04,5.63178612e+06,1.00000000e+00
2.89349846e+00,9.73552576e+01,1.43731255e-04,5.74924962e+06,1.00000000e+00
2.89349863e+00,9.75929991e+01,1.46725513e-04,5.86901989e+06,1.00000000e+00
2.89349879e+00,9.78307406e+01,1.49778507e-04,5.99113962e+06,1.00000000e+00
2.89349894e+00,9.80684821e+01,1.52891323e-04,6.11565222e+06,1.00000000e+00
2.89349910e+00,9.83057805e+01,1.56059094e-04,6.24236302e+06,1.00000000e+00
2.89349925e+00,9.85430789e+01,1.59288681e-04,6.37154647e+06,1.00000000e+00
2.89349939e+00,9.87803774e+01,1.62581222e-04,6.50324806e+06,1.00000000e+00
2.89349954e+00,9.90176758e+01,1.65937873e-04,6.63751404e+06,1.00000000e+00
2.89349968e+00,9.92583788e+01,1.69409386e-04,6.77637451e+06,1.00000000e+00
2.89349982e+00,9.94990818e+01,1.72949321e-04,6.91797186e+06,1.00000000e+00
2.89349996e+00,9.97397848e+01,1.76558950e-04,7.06235693e+06,1.00000000e+00
2.89350010e+00,9.99804877e+01,1.80239564e-04,7.20958146e+06,1.00000000e+00
2.89350023e+00,1.00220285e+02,1.83978217e-04,7.35912752e+06,1.00000000e+00
2.89350036e+00,1.00460081e+02,1.87789954e-04,7.51159689e+06,1.00000000e+00
2.89350048e+00,1.00699878e+02,1.91676119e-04,7.66704344e+06,1.00000000e+00
2.89350061e+00,1.00939675e+02,1.95638086e-04,7.82552201e+06,1.00000000e+00
2.89350073e+00,1.01180138e+02,1.99688580e-04,7.98754169e+06,1.00000000e+00
2.89350085e+00,1.01420602e+02,2.03818128e-04,8.15272354e+06,1.00000000e+00
2.89350096e+00,1.01661065e+02,2.08028186e-04,8.32112575e+06,1.00000000e+00
2.89350108e+00,1.01901528e+02,2.12320233e-04,8.49280755e+06,1.00000000e+00
2.89350119e+00,1.02143404e+02,2.16721727e-04,8.66886720e+06,1.00000000e+00
2.89350130e+00,1.02385279e+02,2.21209260e-04,8.84836839e+06,1.00000000e+00
2.89350141e+00,1.02627155e+02,2.25784418e-04,9.03137458e+06,1.00000000e+00
